32368847.extern|extern|COMPLETED|268|00:04:28|0|2
32368857|bsk-baseline-mc|COMPLETED|196|00:03:16||2
32368857.batch|batch|COMPLETED|196|00:03:16|1867944K|2
32368857.extern|extern|COMPLETED|196|00:03:16|0|2
32368862|bsk-baseline-mc|COMPLETED|285|00:04:45||2
32368862.batch|batch|COMPLETED|285|00:04:45|1862040K|2
32368862.extern|extern|COMPLETED|285|00:04:45|260K|2
32368881|bsk-baseline-mc|COMPLETED|212|00:03:32||2
32368881.batch|batch|COMPLETED|212|00:03:32|1866308K|2
32368881.extern|extern|COMPLETED|212|00:03:32|0|2
32368891|bsk-baseline-mc|COMPLETED|222|00:03:42||2
32368891.batch|batch|COMPLETED|222|00:03:42|1863904K|2
32368891.extern|extern|COMPLETED|222|00:03:42|0|2
32368911|bsk-baseline-mc|COMPLETED|304|00:05:04||2
32368911.batch|batch|COMPLETED|304|00:05:04|1870132K|2
32368911.extern|extern|COMPLETED|304|00:05:04|256K|2
32368921|bsk-baseline-mc|COMPLETED|188|00:03:08||2
32368921.batch|batch|COMPLETED|188|00:03:08|1863288K|2
32368921.extern|extern|COMPLETED|188|00:03:08|0|2
32368922|bsk-baseline-mc|COMPLETED|247|00:04:07||2
32368922.batch|batch|COMPLETED|247|00:04:07|2182992K|2
32368922.extern|extern|COMPLETED|247|00:04:07|256K|2
32368923|bsk-baseline-mc|COMPLETED|217|00:03:37||2
32368923.batch|batch|COMPLETED|217|00:03:37|2186896K|2
32368923.extern|extern|COMPLETED|217|00:03:37|0|2
32368928|bsk-baseline-mc|COMPLETED|259|00:04:19||2
32368928.batch|batch|COMPLETED|259|00:04:19|1865264K|2
32368928.extern|extern|COMPLETED|259|00:04:19|0|2
32368934|bsk-baseline-mc|COMPLETED|221|00:03:41||2
32368934.batch|batch|COMPLETED|221|00:03:41|1870704K|2
32368934.extern|extern|COMPLETED|221|00:03:41|0|2
32368935|bsk-baseline-mc|COMPLETED|288|00:04:48||2
32368935.batch|batch|COMPLETED|288|00:04:48|1865496K|2
32368935.extern|extern|COMPLETED|288|00:04:48|256K|2
32368937|bsk-baseline-mc|COMPLETED|221|00:03:41||2
32368937.batch|batch|COMPLETED|221|00:03:41|1865592K|2
32368937.extern|extern|COMPLETED|221|00:03:41|0|2
32368939|bsk-baseline-mc|COMPLETED|194|00:03:14||2
32368939.batch|batch|COMPLETED|194|00:03:14|1870128K|2
32368939.extern|extern|COMPLETED|194|00:03:14|0|2
32368942|bsk-baseline-mc|COMPLETED|251|00:04:11||2
32368942.batch|batch|COMPLETED|251|00:04:11|1872868K|2
32368942.extern|extern|COMPLETED|251|00:04:11|256K|2
32368944|bsk-baseline-mc|COMPLETED|202|00:03:22||2
32368944.batch|batch|COMPLETED|202|00:03:22|1867024K|2
32368944.extern|extern|COMPLETED|202|00:03:22|0|2
32368945|bsk-baseline-mc|COMPLETED|301|00:05:01||2
32368945.batch|batch|COMPLETED|301|00:05:01|1868788K|2
32368945.extern|extern|COMPLETED|301|00:05:01|256K|2
32368946|bsk-baseline-mc|COMPLETED|265|00:04:25||2
32368946.batch|batch|COMPLETED|265|00:04:25|1864436K|2
32368946.extern|extern|COMPLETED|266|00:04:26|256K|2
32368966|bsk-baseline-mc|COMPLETED|234|00:03:54||2
32368966.batch|batch|COMPLETED|234|00:03:54|1869348K|2
32368966.extern|extern|COMPLETED|234|00:03:54|0|2
32368970|bsk-baseline-mc|COMPLETED|202|00:03:22||2
32368970.batch|batch|COMPLETED|202|00:03:22|1863904K|2
32368970.extern|extern|COMPLETED|202|00:03:22|0|2
32368971|bsk-baseline-mc|COMPLETED|207|00:03:27||2
32368971.batch|batch|COMPLETED|207|00:03:27|1861232K|2
32368971.extern|extern|COMPLETED|207|00:03:27|0|2
32368972|bsk-baseline-mc|COMPLETED|287|00:04:47||2
32368972.batch|batch|COMPLETED|287|00:04:47|1870248K|2
32368972.extern|extern|COMPLETED|287|00:04:47|256K|2
32368976|bsk-baseline-mc|COMPLETED|189|00:03:09||2
32368976.batch|batch|COMPLETED|189|00:03:09|1869368K|2
32368976.extern|extern|COMPLETED|189|00:03:09|0|2
32368977|bsk-baseline-mc|COMPLETED|291|00:04:51||2
32368977.batch|batch|COMPLETED|291|00:04:51|1867096K|2
32368977.extern|extern|COMPLETED|292|00:04:52|256K|2
32369081|bsk-baseline-mc|COMPLETED|263|00:04:23||2
32369081.batch|batch|COMPLETED|263|00:04:23|1863524K|2
32369081.extern|extern|COMPLETED|265|00:04:25|256K|2
32369088|bsk-baseline-mc|COMPLETED|203|00:03:23||2
32369088.batch|batch|COMPLETED|203|00:03:23|1870668K|2
32369088.extern|extern|COMPLETED|203|00:03:23|0|2
32369089|bsk-baseline-mc|COMPLETED|217|00:03:37||2
32369089.batch|batch|COMPLETED|217|00:03:37|1834732K|2
32369089.extern|extern|COMPLETED|217|00:03:37|0|2
32369090|bsk-baseline-mc|COMPLETED|230|00:03:50||2
32369090.batch|batch|COMPLETED|230|00:03:50|1835756K|2
32369090.extern|extern|COMPLETED|232|00:03:52|0|2
32369091|bsk-baseline-mc|COMPLETED|265|00:04:25||2
32369091.batch|batch|COMPLETED|265|00:04:25|1867460K|2
32369091.extern|extern|COMPLETED|265|00:04:25|256K|2
32369102|bsk-baseline-mc|COMPLETED|189|00:03:09||2
32369102.batch|batch|COMPLETED|189|00:03:09|1859000K|2
32369102.extern|extern|COMPLETED|189|00:03:09|0|2
32369111|bsk-baseline-mc|COMPLETED|265|00:04:25||2
32369111.batch|batch|COMPLETED|265|00:04:25|1865396K|2
32369111.extern|extern|COMPLETED|265|00:04:25|256K|2
32369118|bsk-baseline-mc|COMPLETED|292|00:04:52||2
32369118.batch|batch|COMPLETED|292|00:04:52|1873768K|2
32369118.extern|extern|COMPLETED|292|00:04:52|256K|2
32369119|bsk-baseline-mc|COMPLETED|371|00:06:11||2
32369119.batch|batch|COMPLETED|371|00:06:11|1796424K|2
32369119.extern|extern|COMPLETED|371|00:06:11|256K|2
32369120|bsk-baseline-mc|COMPLETED|201|00:03:21||2
32369120.batch|batch|COMPLETED|201|00:03:21|1870528K|2
32369120.extern|extern|COMPLETED|201|00:03:21|0|2
32369121|bsk-baseline-mc|COMPLETED|243|00:04:03||2
32369121.batch|batch|COMPLETED|243|00:04:03|1792860K|2
32369121.extern|extern|COMPLETED|243|00:04:03|256K|2
32369122|bsk-baseline-mc|COMPLETED|237|00:03:57||2
32369122.batch|batch|COMPLETED|237|00:03:57|1793456K|2
32369122.extern|extern|COMPLETED|237|00:03:57|256K|2
32369124|bsk-baseline-mc|COMPLETED|209|00:03:29||2
32369124.batch|batch|COMPLETED|209|00:03:29|1870632K|2
32369124.extern|extern|COMPLETED|209|00:03:29|0|2
32369125|bsk-baseline-mc|COMPLETED|206|00:03:26||2
32369125.batch|batch|COMPLETED|206|00:03:26|1838372K|2
32369125.extern|extern|COMPLETED|206|00:03:26|0|2
32369136|bsk-baseline-mc|COMPLETED|219|00:03:39||2
32369136.batch|batch|COMPLETED|219|00:03:39|1831452K|2
32369136.extern|extern|COMPLETED|219|00:03:39|0|2
32369144|bsk-baseline-mc|COMPLETED|239|00:03:59||2
32369144.batch|batch|COMPLETED|239|00:03:59|1837264K|2
32369144.extern|extern|COMPLETED|239|00:03:59|0|2
32369145|bsk-baseline-mc|COMPLETED|283|00:04:43||2
32369145.batch|batch|COMPLETED|283|00:04:43|1870552K|2
32369145.extern|extern|COMPLETED|283|00:04:43|256K|2
32369147|bsk-baseline-mc|COMPLETED|202|00:03:22||2
32369147.batch|batch|COMPLETED|202|00:03:22|1862772K|2
32369147.extern|extern|COMPLETED|202|00:03:22|0|2
32369148|bsk-baseline-mc|COMPLETED|205|00:03:25||2
32369148.batch|batch|COMPLETED|205|00:03:25|1860256K|2
32369148.extern|extern|COMPLETED|205|00:03:25|0|2
32369149|bsk-baseline-mc|COMPLETED|258|00:04:18||2
32369149.batch|batch|COMPLETED|258|00:04:18|1870544K|2
32369149.extern|extern|COMPLETED|258|00:04:18|0|2
32369150|bsk-baseline-mc|COMPLETED|278|00:04:38||2
32369150.batch|batch|COMPLETED|278|00:04:38|1864272K|2
32369150.extern|extern|COMPLETED|278|00:04:38|0|2
32369159|bsk-baseline-mc|COMPLETED|237|00:03:57||2
32369159.batch|batch|COMPLETED|237|00:03:57|1853944K|2
32369159.extern|extern|COMPLETED|237|00:03:57|0|2
32369160|bsk-baseline-mc|COMPLETED|327|00:05:27||2
32369160.batch|batch|COMPLETED|327|00:05:27|1864972K|2
32369160.extern|extern|COMPLETED|327|00:05:27|256K|2
32369166|bsk-baseline-mc|COMPLETED|196|00:03:16||2
32369166.batch|batch|COMPLETED|196|00:03:16|1865012K|2
32369166.extern|extern|COMPLETED|196|00:03:16|0|2
32369167|bsk-baseline-mc|COMPLETED|198|00:03:18||2
32369167.batch|batch|COMPLETED|198|00:03:18|1873592K|2
32369167.extern|extern|COMPLETED|198|00:03:18|0|2
32369168|bsk-baseline-mc|COMPLETED|235|00:03:55||2
32369168.batch|batch|COMPLETED|235|00:03:55|1871720K|2
32369168.extern|extern|COMPLETED|235|00:03:55|0|2
32369171|bsk-baseline-mc|COMPLETED|327|00:05:27||2
32369171.batch|batch|COMPLETED|327|00:05:27|1862964K|2
32369171.extern|extern|COMPLETED|327|00:05:27|256K|2
32369176|bsk-baseline-mc|COMPLETED|276|00:04:36||2
32369176.batch|batch|COMPLETED|276|00:04:36|1869872K|2
32369176.extern|extern|COMPLETED|276|00:04:36|260K|2
32369177|bsk-baseline-mc|COMPLETED|279|00:04:39||2
32369177.batch|batch|COMPLETED|279|00:04:39|1864612K|2
32369177.extern|extern|COMPLETED|279|00:04:39|256K|2
32367155|bsk-baseline-mc|COMPLETED|226|00:03:46||2
32367155.batch|batch|COMPLETED|226|00:03:46|1861896K|2
32367155.extern|extern|COMPLETED|226|00:03:46|0|2
32367947|bsk-baseline-report|COMPLETED|39|00:00:39||3
32367947.batch|batch|COMPLETED|39|00:00:39|1207268K|3
32367947.extern|extern|COMPLETED|39|00:00:39|0|3
32367980|bsk-baseline-report|COMPLETED|39|00:00:39||3
32367980.batch|batch|COMPLETED|39|00:00:39|1207032K|3
32367980.extern|extern|COMPLETED|39|00:00:39|256K|3
